job_id,title,company,location,posted,contract,sector,description,language_detected,url,source
2178195,Slager-verkoper Sint-Idesbald (M/V/X),Introductie,2025 Français,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Slager-verkoper Sint-Idesbald (M/V/X) Slagerij Dierendonck Bvba KOKSIJDE Publiée: il y a 4 heures Vous serez l’un des 1er candidats Sauvegarder Slager-verkoper Sint-Idesbald (M/V/X) Slagerij Dierendonck Bvba Sauvegarder Introductie Dierendonck groeit verder! En om die groei kracht bij te zetten, zijn we op zoek naar een extra rock-’n-roller met een passie voor ambacht en vlees. In onze winkel in Koksijde verwelkomen we graag een voltijdse Slager-Verkoper die mee wil bouwen aan ons verhaal van ambacht, passie en terroir. Jouw rol? Als Slager-Verkoper ben jij het kloppend hart van onze winkel. Je combineert vakmanschap met klantgerichtheid en staat in voor: Het zorgvuldig klaarzetten en aanvullen van onze toonbank volgens de Dierendonck-waarden. Een volle toonbank is voor onze klanten wat een snoepwinkel is voor kinderen! Het bereiden van dagvers gehakt Het adviseren van klanten, het opnemen van bestellingen en het versnijden van vleeswaren volgens hun wensen. Klanten informeren over de herkomst en bereiding van onze producten. Het naleven van de HACCP-regels en zorgen voor een nette, veilige en hygiënische werkomgeving. Jouw profiel Wie zoeken we? Je hebt een echte passie voor vlees en ons ambacht Je bent zelfstandig, nauwkeurig en ziet werk. Je bent een teamspeler die meebouwt aan de sfeer en werking in de winkel. Weekendwerk schrikt je niet af. Je spreekt vlot Nederlands en hebt een basiskennis Frans. Opleiding & ervaring Je volgde een opleiding of hebt ervaring als slager of vleesbewerker, of je volgde een koksopleiding en je bent bereid om het slagersvak verder aan te leren. Slagerij Dierendonck Bvba 2 Jobs Stepstone Qui sommes-nous Espace Presse Devenez partenaire Candidat Carrière chez Stepstone Conseils de carrière FAQ Recruteur Pourquoi Stepstone Actualités recrutement Publier une annonce Recrutement international: THE NETWORK Restons en contact Donnez-nous votre avis Apps Dé",fr,https://www.stepstone.be/offres-d-emploi--Slager-verkoper-Sint-Idesbald-M-V-X-KOKSIJDE-Slagerij-Dierendonck-Bvba--2178195-inline.html,stepstone
2177140,Stagiair(e) van de Chief Transformation Officer,Introductie,"Brussel Geïnteresseerd? SPB Benelux 1 Job Localisation SPB Benelux Avenue Louise 120, 1000 Brussel, België Afficher la carte Temps de trajet De: À: Via: En voiture Transports en commun À pied À vélo Calculer mon temps de trajet - - : - - Des offres d'emploi similaires Systems Analyst Monitoring Smals Brussel Télétravail possible il y a 2 jours Azure Architect Smals Brussel Télétravail possible il y a 2 jours IT Strategic Planning & Innovation Manager STIB / MIVB Brussel il y a 2 jours Stage Tender STADSBADER CONTRACTORS Stadsbader NV Brussel il y a 2 jours Test Analyst Smals Brussel Télétravail possible il y a 5 jours AI Advisor Beobank Brussel Télétravail possible il y a 5 jours PowerBI Analyst Smals Brussel Télétravail possible il y a 5 jours Modern Workplace Lead Smals Brussel Télétravail possible il y a 2 jours Cobol Developer Smals Brussel Télétravail possible il y a 2 jours Datawarehouse Engineer Smals Brussel Télétravail possible il y a 2 jours Stepstone Qui sommes-nous Espace Presse Devenez partenaire Candidat Carrière chez Stepstone Conseils de carrière FAQ Recruteur Pourquoi Stepstone Actualités recrutement Publier une annonce Recrutement international: THE NETWORK Restons en contact Donnez-nous votre avis Apps Déclaration de confidentialité Conditions d'utilisation Contactez-nous Conditions générales de vente THE NETWORK The Stepstone Group GmbH © 2025 Français",,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Stagiair(e) van de Chief Transformation Officer SPB Benelux Brussel Job étudiant / travail saisonnier, Stage Plein temps, Télétravail possible Publiée: il y a 3 heures Vous serez l’un des 1er candidats Sauvegarder Stagiair(e) van de Chief Transformation Officer SPB Benelux Sauvegarder Introductie Over SPB SPB is Europa’s toonaangevende affinityverzekeringsgroep, gespecialiseerd in het ontwerpen en beheren van verzekerings- en assistentieoplossingen voor alledaagse producten en diensten (bank, telecom, retail, mobiliteit, reizen, energie, medische apparatuur). Opgericht in 1965, bedient SPB zowel zakelijke klanten (white-labeloplossingen) als particuliere klanten (claimsbeheer). Met 850 medewerkers verspreid over 7 Europese landen, wordt de Groep gedreven door drie kernwaarden: innovatie, uitmuntendheid en integriteit. Met de steun van onze aandeelhouder BlackFin Capital Partners – een Europese leider in private equity voor financiële diensten – start SPB een nieuwe groeifase, met een herfocus op de kernactiviteiten: brokerage en claimsbeheer. Jouw rol Als trainee binnen het team van de Chief Transformation Officer speel je een actieve rol bij de uitvoering van belangrijke transformatie-initiatieven in heel Europa. Je werkt nauw samen met zowel centrale teams als de business units in de verschillende landen (bijv. Frankrijk, Spanje, Duitsland, Italië, België, Polen, VK). Je zal: Samenwerken met lokale en internationale teams aan transformatie-initiatieven met grote impact, over alle functies heen (operations, IT, HR, finance en sales) Helpen bij de implementatie en opvolging van transformatie-initiatieven: opstellen van projectroadmaps, monitoren van KPI’s en opstellen van beslissingsdocumenten voor het Executive Committee en de Raad van Bestuur Bijdragen aan groepbrede strategische projecten, inclusief marktanalyse, benchmarking, businesscase-ontwikkeling, strategische planning en o",fr,https://www.stepstone.be/offres-d-emploi--Stagiaire-van-de-Chief-Transformation-Officer-Brussel-SPB-Benelux--2177140-inline.html,stepstone
2166837,Technisch tekenaar,Introductie,1000 Employés,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Technisch tekenaar Dovy Keukens Industrieweg 5, Roeselare Contrat fixe à durée indéterminée Plein temps Publiée: il y a 2 heures Vous serez l’un des 1er candidats Candidature facile Sauvegarder Technisch tekenaar Dovy Keukens Sauvegarder Introductie Al 45 jaar combineren we vakmanschap, innovatie en klantgerichtheid om hoogwaardige maatkeukens te creëren. Dit volledig in eigen beheer, van ontwerp tot plaatsing. Wat ons echt bijzonder maakt? De collega’s die hier werken, hun drive en betrokkenheid vormen het kloppend hart van Dovy. Samen met onze gepassioneerde teams werk je in een moderne en professionele omgeving, met de warmte van een echt familiebedrijf. Door de 41 toonzalen verspreid over gans Vlaanderen en Wallonië blijven we groeien, zonder het persoonlijke uit het oog te verliezen. Zie je jezelf meewerken aan het Dovy-verhaal als technisch tekenaar? Jouw verantwoordelijkheden Wat verwachten we van jou: Het controleren van ontwerpen en het oplossen van constructieproblemen in samenwerking met onze verkopers en collega’s zowel in het Nederlands als in het Frans. Ontwerpen worden vertaald naar technische tekeningen en werkplannen voor een efficiënte productie en plaatsing. Met behulp van Imos (Autocad) worden kastontwerpen tot in detail uitgewerkt volgens de wensen van de klant. Bijdragen aan procesverbetering door werkinstructies op te stellen en in samenwerking met jouw team door te voeren. Jouw profiel Wie zoeken wij? Eigenschappen die jou typeren zijn nauwkeurig, leergierig en probleemoplossend denken. Je beschikt over een scherp 3D-inzicht en hebt ervaring met meubelconstructies. Naast het Nederlands spreek je vloeiend Frans. Je bent een echte teamplayer in hart en nieren. Ons aanbod Wat mag je van ons verwachten? Vast contract van onbepaalde duur. Uitdagende job met veel variatie. Maaltijdcheques van €8/dag. Groepsverzekering. Glijdende uren (starten tussen 7u30-8u30). 30 ",fr,https://www.stepstone.be/offres-d-emploi--Technisch-tekenaar-Industrieweg-5-Roeselare-Dovy-Keukens--2166837-inline.html,stepstone
2178243,Vacature Hoofdverpleegkundige - Teamcoach Borsbeekhof,Introductie,2140 Antwerpen,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Vacature Hoofdverpleegkundige - Teamcoach Borsbeekhof Korian Belgium NV Borsbeekstraat 11, 2140 Antwerpen, België Publiée: il y a 4 heures Vous serez l’un des 1er candidats Sauvegarder Vacature Hoofdverpleegkundige - Teamcoach Borsbeekhof Korian Belgium NV Sauvegarder Introductie Korian België is sinds 2005 actief in de residentiële zorg voor ouderen en kwetsbaren, alsook in de thuiszorg, thuisverpleging en thuiszorgwinkels. Elke dag staan 10.000 medewerkers in voor de zorg van meer dan 13.000 bewoners in 116 voorzieningen verspreid over gans België. Daarnaast werken er nog 600 medewerkers in de thuiszorg, waaronder een 150-tal zelfstandige verpleegkundigen in de thuisverpleging. Zorgjobs.beis dé gratis jobsite voor werkzoekenden in de zorgsector. Vind dagelijks duizenden jobs in de zorg voor verpleegkundigen, artsen, apothekers, kinesitherapeuten, zorgkundigen, zorgmanagers en andere zorgprofessionals . Solliciteer rechtstreeks bij ziekenhuizen, woonzorgcentra, thuisverpleging en zorgbedrijven met actuel zorgvacaturese voor vast of deeltijds werk in de gezondheidszorg. Wil je als eerste op de hoogte zijn van nieuwe zorgjobs ? Stel ee jobalertn in en ontvang dagelijks automatisch de meest relevant zorgvacaturese in je mailbox — volledig gratis. Jouw verantwoordelijkheden Je verzekert het goed functioneren van de afdeling binnen het woonzorgcentrum teneinde de kwaliteit van de opvang van de bewoners en de zorg te optimaliseren, alsook de organisatie, coördinatie en continuïteit binnen de zorgverlening van het rusthuis. Planning van het verplegend personeel Coördinerende functie bij de opname van nieuwe bewoners Beheer van de individuele zorgdossiers Beheer van de apotheek Instaan voor communicatie en informatie (intern en extern) Beheer van materiële middelen Meedraaien in het team Jouw profiel We zijn op zoek naar een collega met het hart op de juiste plaats en een passie voor ouder",fr,https://www.stepstone.be/offres-d-emploi--Vacature-Hoofdverpleegkundige-Teamcoach-Borsbeekhof-Borsbeekstraat-11-2140-Antwerpen-Belgie-Korian-Belgium-NV--2178243-inline.html,stepstone
2171157,Vertegenwoordiger,Introductie,2025 Français,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Vertegenwoordiger Seru Resto Service BVBA Antwerpen Contrat fixe à durée indéterminée Plein temps Publiée: il y a 4 heures Candidature facile Sauvegarder Vertegenwoordiger Seru Resto Service BVBA Sauvegarder Introductie Seru Resto Service is een gevestigde waarde in de horecawereld en dé partner voor restaurants, hotels en cateraars op zoek naar kwaliteitsvolle producten en een betrouwbare service. We bieden een ruim assortiment aan tableware, van elegant porselein en stijlvol glaswerk tot praktisch bestek – steeds met oog voor kwaliteit, functionaliteit en design. Ter uitbreiding van ons team zoeken wij een enthousiaste en gedreven Vertegenwoordiger Tableware die onze klanten inspireert en adviseert in hun keuze voor de perfecte tafelaankleding. Jouw verantwoordelijkheden Actief prospecteren en bezoeken van horecazaken, cateraars en andere B2B-klanten Adviseren van klanten over ons tableware-assortiment en voorstellen op maat maken Uitbouwen en onderhouden van duurzame klantenrelaties Opvolgen van offertes, bestellingen en leveringen Samenwerken met het interne team voor een vlotte klantbeleving Markttrends opvolgen en rapporteren aan het management Jouw profiel Commerciële ervaring, bij voorkeur in de horeca- of tablewaresector Sterke communicatie- en onderhandelingsvaardigheden Zelfstandig, klantgericht en resultaatgedreven Interesse in tafelcultuur, design en hospitality In het bezit van een rijbewijs B Ons aanbod Een boeiende en zelfstandige functie binnen een stabiel familiebedrijf Aantrekkelijk salarispakket met commissies en extralegale voordelen Bedrijfswagen, tankkaart, laptop en gsm Grondige productopleiding en ondersteuning op maat Werken in een sector vol beleving, creativiteit en menselijk contact Geïnteresseerd? Seru Resto Service BVBA Fast Moving Consumer Goods, Durables • 1-10 Employés 3 Jobs Page Entreprise Localisation Seru Resto Service BVBA Antwerpen, België Aff",fr,https://www.stepstone.be/offres-d-emploi--Vertegenwoordiger-Antwerpen-Seru-Resto-Service-BVBA--2171157-inline.html,stepstone
2175956,schade-expert,Introductie,2170 Antwerpen,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi schade-expert KVDS.be bvba België Contrat fixe à durée indéterminée Plein temps Publiée: il y a 1 heure Vous serez l’un des 1er candidats Sauvegarder schade-expert KVDS.be bvba Sauvegarder Introductie KVDS.be is een dynamisch expertisekantoor ten behoeve van de (transport)verzekeringssector dat nationaal en internationaal actief is, voornamelijk in de logistieke, maritieme en industriële sector. In het kader van onze continue groei zijn wij op zoek naar een jong en sterk gemotiveerd medewerker die mee in onze boeiende wereld van de expertise een carrière wil uitbouwen. Jouw verantwoordelijkheden ✓ Als schade-expert bij KVDS.be doe je een gedreven onderzoek naar omstandigheden, oorzaak en omvang van schadegevallen die zich hoofdzakelijk situeren in de logistieke, maritieme of industriële sector. ✓ Je verzorgt de volledige administratieve opvolging van de dossiers tot de finale rapportering (NL/FR/UK) aan onze opdrachtgevers (verzekeringsmaatschappijen, makelaars, logistieke spelers). ✓ Je werkgebied situeert zich hoofdzakelijk in de Benelux, en sporadisch in andere EU-landen. ✓ Je komt terecht in een jong en dynamisch team waarmee u zeer nauw samenwerkt en gebruik maakt van Office 365 gecombineerd met een uniek en performant dossierbeheersysteem. Jouw profiel ✓ Heb je hoger onderwijs succesvol afgerond? Je bent actief en gedreven op zoek naar een nieuwe uitdaging? ✓ Je hebt een extra troef in handen indien U een Graduaat / Bachelor opleiding genoot in: o Transport & Logistiek o Bedrijfsmanagement (Financiën en verzekeringen; Internationaal ondernemen; Supply Chain Management) o Industriële wetenschappen & Technologie o Scheepswerktuigkundige / Nautische Wetenschappen o of gelijkwaardig door ervaring ✓ Affiniteit met de maritieme en/of logistieke wereld is een pluspunt. ✓ Je hebt een sterke dosis gezond verstand, hanteert een vlotte pen en Je hebt administratieve vaardigheden. ✓ Je be",fr,https://www.stepstone.be/offres-d-emploi--schade-expert-Belgie-KVDS-be-bvba--2175956-inline.html,stepstone
2178193,Administratief medewerker / telefonist(e) / Planner,Over APEX:,2025 Français,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Administratief medewerker / telefonist(e) / Planner Dak Plus BVBA WESTERLO Publiée: il y a 4 heures Vous serez l’un des 1er candidats Sauvegarder Administratief medewerker / telefonist(e) / Planner Dak Plus BVBA Sauvegarder Over APEX: APEX is dé marktleider in België voor installatie en distributie van dakramen en toebehoren.Wij blijven sterk groeien en zoeken een enthousiaste collega om ons team te versterken. Ben jij een echte multitasker met een commerciële flair en een talent voor organiseren? Heb je zin om te werken in een dynamisch team waar initiatief en inzet het verschil maken? Dan is dit jouw kans! Wat ga je doen: Je verwerkt inkomende aanvragen via ons intern systeem en analyseert de behoeften van klanten. Je stelt makkelijk offertes op via onze online calculator en volgt ze proactief op. Je plant technische opmetingen in voor onze vertegenwoordigers. Je coördineert projecten en bewaakt de voortgang. Je staat klanten vriendelijk te woord via telefoon en e-mail, en volgt alles nauwgezet op. Je denkt actief mee over het verbeteren van onze interne processen. ... Kortom: jij zorgt ervoor dat alles op wieltjes loopt en speelt een cruciale rol in de tevredenheid van onze klanten én partners. Jouw profiel Je bent commercieel ingesteld en werkt nauwkeurig en gestructureerd. Je beschikt over uitstekende communicatieve vaardigheden en houdt van samenwerken. Je hebt een proactieve houding en denkt oplossingsgericht. Affiniteit met de bouwsector is een pluspunt, maar geen must. Je beheerst het Nederlands perfect; kennis van Frans en Engels is een extra troef. Ervaring met administratieve systemen zoals Odoo is meegenomen, maar geen vereiste – wij voorzien een interne opleiding. Dak Plus BVBA 1 Job Stepstone Qui sommes-nous Espace Presse Devenez partenaire Candidat Carrière chez Stepstone Conseils de carrière FAQ Recruteur Pourquoi Stepstone Actualités recrutement Publier une annonce",fr,https://www.stepstone.be/offres-d-emploi--Administratief-medewerker-telefoniste-Planner-WESTERLO-Dak-Plus-BVBA--2178193-inline.html,stepstone
2178224,Demand Planner,Over Ciner Glass,3920 Lommel,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Demand Planner Ciner Glass Belgium Nv 3920 Lommel, België Publiée: il y a 4 heures Vous serez l’un des 1er candidats Sauvegarder Demand Planner Ciner Glass Belgium Nv Sauvegarder Over Ciner Glass Word flessenier bij Ciner Glass en volg jouw carrière naar flessengeluk! Ciner Glass is meer dan een verpakkingsglasproducent. We zijn een familiebedrijf met een internationale blik, gedreven door technologie, duurzaamheid en mensen. Vanuit onze vestigingen in Turkije, het VK en België leveren we jaarlijks miljarden glazen flessen aan de grootste merken binnen de voedings- en drankenindustrie ter wereld. In 2026 openen we in Lommel de meest geavanceerde en duurzame verpakkingsglasfabriek van Europa. Een investering van meer dan €600 miljoen, goed voor 500 jobs én een carrière vo flessengelukl . Hier bottelen we de toekomst… en dat doen we samen met jou,flessenierals van morgen. Verantwoordelijkheden & Belangrijkste Taken Als Demand Planner voorzie jij de vraag vóór ze er is en leg je de basis voor een vlotte en betrouwbare glasproductie. Als Demand Planner bij Ciner Glass Belgium leg jij mee de basis voor een feilloze productie- en leverketen. Met jouw analytische blik vertaal je marktinzichten en verkooptrends naar nauwkeurige vraagprognoses, zodat onze glazen flessen altijd op het juiste moment op de juiste plaats zijn. In nauwe samenwerking met Sales, Marketing en Supply Chain zorg je voor stabiliteit én flexibiliteit in een dynamische productieomgeving. Dankzij jouw strategisch inzicht en data-gedreven aanpak bouw je mee aan de groei van een snelgroeiend productiebedrijf in glasverpakkingen. Heb jij een passie voor cijfers, procesoptimalisatie en samenwerking? Dan ben jij misschien wel de flessenier die wij zoeken. Verzamelen, analyseren en consolideren van marktinformatie, verkoopgegevens en historische gegevens om vraagprognoses op te stellen Onderhouden en verbeteren van prognosemode",fr,https://www.stepstone.be/offres-d-emploi--Demand-Planner-3920-Lommel-Belgie-Ciner-Glass-Belgium-Nv--2178224-inline.html,stepstone
2177536,Cabin Crew - Relocation to Dubai,Vos responsabilités,1970 Wezembeek Oppem il y a,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Cabin Crew - Relocation to Dubai Emirates Airlines Dubai Contrat fixe à durée indéterminée Plein temps Publiée: il y a 6 heures Vous serez l’un des 1er candidats Sauvegarder Cabin Crew - Relocation to Dubai Emirates Airlines Sauvegarder Experience the world as part of your career. Vos responsabilités Live the cabin crew life Join our team as Emirates cabin crew and see the world as you work. This is your opportunity to be part of the world’s largest international airline. Look forward to a tax-free salary, free accommodation and great travel perks for you and your family. Make Dubai your home and enjoy all the benefits of this vibrant city. If you’re ready for a career that takes you places, apply online now and start your adventure with Emirates. Votre profil We are looking for: • 1+ year of hospitality or customer service experience • Positive attitude with the natural ability to provide excellent service in a team environment, dealing with people from many cultures • High school graduate (Grade 12) • Fluency in written and spoken English (ability to speak another language is an advantage) • Arm reach of 212 cm while standing on tiptoes and minimum height of 160 cm which will enable you to reach emergency equipment on all aircraft types • No visible tattoos while you’re in Emirates cabin crew uniform (cosmetic and bandage coverings are not allowed) • Can adapt to new people, new places and new situations • As Emirates cabin crew, you will be based in Dubai and will need to meet the UAE’s employment visa requirements Fly Emirates. Fly Better. Notre offre Starting Salary & Flying Pay Your pay is made up of three components: a fixed basic salary, an hourly pay for operated flights and an overseas meal allowance. Basic Salary: AED 4,980 / month Flying pay: AED 69.6 / hour based on avg. 80-100 hours / month Average monthly pay: AED 11,244 / month (USD 3,061) These are approximate numbe",fr,https://www.stepstone.be/offres-d-emploi--Cabin-Crew-Relocation-to-Dubai-Dubai-Emirates-Airlines--2177536-inline.html,stepstone
2178223,"Diagnosetechnieker Cars - Mercedes-Benz, Corvette, Xpeng en Hongqi",Over Hedin Automotive Belgium,2610 Antwerpen,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Diagnosetechnieker Cars - Mercedes-Benz, Corvette, Xpeng en Hongqi Hedin Automotive Wilrijk, 2610 Antwerpen, België Publiée: il y a 4 heures Vous serez l’un des 1er candidats Sauvegarder Diagnosetechnieker Cars - Mercedes-Benz, Corvette, Xpeng en Hongqi Hedin Automotive Sauvegarder Over Hedin Automotive Belgium Ben jij een diagnosetechnieker met oog voor detail en passie voor topmerken? ðŸš—ðŸ”§ Sluit je aan bij Hedin Automotive en werk zelfstandig aan hoogwaardige wagens! Aantrekkelijke voorwaarden Ã©n groei! Hedin Automotive BelgiÃ« is een toonaangevende speler in de automobielsector, gespecialiseerd in de verkoop en service van verschillende automerken. We bieden een breed scala aan voertuigen, zowel nieuw als tweedehands, en richten ons opÂ op zowel particuliere als zakelijke klanten. Bij Hedin Automotive kan jeÂ rekenen op een hoge kwaliteit van service, inclusief onderhoud en reparaties. Daarnaast investeren we in duurzame mobiliteitsoplossingen, waaronder elektrische voertuigen. Met meerdere vestigingen in BelgiÃ« is Hedin Automotive altijd dicht in de buurt. Ben jij een diagnosetechnieker met oog voor detail en passie voor topmerken? ðŸš—ðŸ”§ Sluit je aan bij Hedin Automotive en werk zelfstandig aan hoogwaardige wagens! Aantrekkelijke voorwaarden Ã©n groei! Jouw verantwoordelijkheden Je voert onderhoud-, reparatie en/of diagnoseopdrachten uit bij personenwagens. Mercedes-Benz, Corvette, Xpeng en Hongqi. Je maakt rapporten van eventuele technische problemen aan de voertuigen en voert zelfstandig de nodige herstellingen uit. Je houdt alle werkzaamheden correct bij op het werkorder. Je informeert de magazijnmedewerkers over de wisselstukken en accessoires die besteld moeten worden om je opdrachten uit te voeren. Herken je jezelf hierin? Perfect! ðŸ‘Œ Je beschikt over een goede algemene kennis inzake autotechniek (bij voorkeur A2 autotechniek of bachelor, maar geen vereiste). Je",fr,https://www.stepstone.be/offres-d-emploi--Diagnosetechnieker-Cars-Mercedes-Benz-Corvette-Xpeng-en-Hongqi-Wilrijk-2610-Antwerpen-Belgie-Hedin-Automotive--2178223-inline.html,stepstone
2178220,Elektricien/Storingstechnieker,Introductie,2340 Beerse,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Elektricien/Storingstechnieker EQUANS 2340 Beerse, België Publiée: il y a 4 heures Vous serez l’un des 1er candidats Sauvegarder Elektricien/Storingstechnieker EQUANS Sauvegarder Introductie Thank you for your interest in Equans! Our website is under maintenance for 2 days however if you see a position you are interested in and would like to contact us please emai staffing@equans.coml . Wat als jij dé schakel wordt in het onderhoud van geavanceerde elektrische en HVAC-installaties? Bij Equans in regio Beerse krijg je de kans om jouw eerste ervaring als elektricien verder uit te bouwen en jouw kennis te verdiepen in gebouwbeheersystemen en HVAC-technologie. Samen zorgen we voor een duurzame toekomst! Wat houdt deze job precies in? preventief en curatief onderhoud uitvoeren op elektrische installaties opsporen en oplossen van elektrische defecten in zowel gebouwgebonden als HVAC-installaties uitvoeren van isolatiemetingen bij aardfouten kleine installatieprojecten realiseren, zoals verlichting vernieuwen of aanpassingen aan sturingen meewerken aan relightingsprojecten, bijvoorbeeld de overstap van TL naar LED-verlichting opvolging van installaties via gebouwbeheersystemen zoals Honeywell Waarom jij deze uitdaging aankan: je hebt een A2-diploma in elektriciteit je hebt een eerste werkervaring in elektriciteit je beschikt over een sterk analytisch denkvermogen om storingen op te sporen je toont interesse in gebouwbeheersystemen en HVAC-technologie je bent communicatief, verzorgd, en hebt oog voor detail en afwerking je werkt zelfstandig en hecht veel belang aan veiligheid Een job bij Equans betekent: Zin om mee te werken aan de multitechnische uitdagingen van morgen? Ja? Dan kom je bij Equans terecht in een innovatieve en boeiende werkomgeving met gevarieerde projecten waarin je jouw skills verder kan ontplooien . Je komt in contact met de nieuwste technologieën en helpt onze klanten bi",fr,https://www.stepstone.be/offres-d-emploi--Elektricien-Storingstechnieker-2340-Beerse-Belgie-EQUANS--2178220-inline.html,stepstone
2174365,Health & Safety Plant Lead,Vos responsabilités,1500 HALLE il y a,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Health & Safety Plant Lead Brambles Holdings (UK) Limited Bornem Contrat fixe à durée indéterminée Plein temps Publiée: il y a 2 heures Vous serez l’un des 1er candidats Sauvegarder Health & Safety Plant Lead Brambles Holdings (UK) Limited Sauvegarder CHEP helps move more goods to more people, in more places than any other organization on earth via our 347 million pallets, crates and containers. We employ approximately 13,000 people and operate in 60 countries. Through our pioneering and sustainable share-and-reuse business model, the world’s biggest brands trust us to help them transport their goods more efficiently, safely and with less environmental impact. What does that mean for you? You’ll join an international organization big enough to take you anywhere, and small enough to get you there sooner. You’ll help change how goods get to market and contribute to global sustainability. You’ll be empowered to bring your authentic self to work and be surrounded by diverse and driven professionals. And you can maximize your work-life balance and flexibility through our Hybrid Work Model. Vos responsabilités Key Responsibilities Lead the implementation and maintenance of HSE management systems, ensuring timely closure of corrective actions from GAP audits. Advise the Plant Leadership Team on regulatory and internal policy updates Oversee daily HSE operations, ensuring team performance and compliance with emergency protocols and safety standards. Drive continuous improvement through action plans, compliance tracking, and proactive safety initiatives. Champion a proactive safety culture by embedding the Safety Differently philosophy and facilitating Learning Teams and safety discussions across all levels. Monitor and enhance training programs to ensure regulatory compliance and competency development. Lead investigations into incidents and near misses, ensuring lessons learned are shared ",fr,https://www.stepstone.be/offres-d-emploi--Health-Safety-Plant-Lead-Bornem-Brambles-Holdings-UK-Limited--2174365-inline.html,stepstone
2178189,Inside Sales & Customer Service Medewerker,Waar kom je terecht?,2025 Français,,,,"Pour les recruteurs Comparateur de salaire Mes Offres Se connecter Trouver un emploi Inside Sales & Customer Service Medewerker Headit bv BERCHEM Publiée: il y a 4 heures Vous serez l’un des 1er candidats Sauvegarder Inside Sales & Customer Service Medewerker Headit bv Sauvegarder Waar kom je terecht? Headit is op zoek naar een Inside Sales & Customer Service Medewerker voor een internationale KMO, regio Kempen. Je gaat aan de slag bij een middelgrote onderneming met een sterke internationale reputatie in de productie en ontwikkeling van hoogwaardige bouw- en afwerkingsmaterialen. Het bedrijf levert vandaag aan klanten in meer dan 50 landen en geldt als marktleider binnen zijn niche. Vanuit een innovatieve aanpak en doorgedreven productontwikkeling willen ze hun positie nog verder versterken in zowel binnen- als buitenland. Binnen deze organisatie werk je samen met een hecht team van collega’s in een warme en collegiale sfeer. Er wordt veel belang gehecht aan samenwerking, kwaliteit en klantgerichtheid. Je krijgt er bovendien de kans om een belangrijke schakel te zijn in de verdere commerciële groei van het bedrijf. Wat zijn jouw verantwoordelijkheden? Als Inside Sales & Customer Service Medewerker fungeer je als het eerste aanspreekpunt voor klanten en partners. Je combineert administratieve opvolging met een sterke commerciële insteek en zorgt ervoor dat elke klant een uitstekende service ervaart. Concreet betekent dit dat je: Klanten telefonisch, per mail en face-to-face te woord staat en hen adviseert over producten, prijzen en leveringen; Instaat voor het opmaken en opvolgen van offertes en het correct verwerken van verkooporders in het systeem; De opvolging van transporten coördineert (weg-, zee- en luchtvracht) en de bijhorende administratie nauwkeurig in orde brengt; Klachten en vragen van klanten op een professionele manier behandelt en doorgeeft waar nodig; Nauw samenwerkt met sales, logistiek en andere interne teams om een vlotte service te garanderen; Ka",fr,https://www.stepstone.be/offres-d-emploi--Inside-Sales-Customer-Service-Medewerker-BERCHEM-Headit-bv--2178189-inline.html,stepstone
